tamilnadu,south,north
0,0,766011
0,0,766012
0,0,766013
0,0,766014
0,0,766015
0,0,766016
0,0,766017
0,0,766018
0,0,766019
0,0,766020
0,0,766023
0,0,766026
0,0,766027
0,0,766028
0,0,766029
0,0,766031
0,0,766032
0,0,766036
0,0,766037
0,0,766100
0,0,766101
0,0,766102
0,0,766103
0,0,766104
0,0,766105
0,0,766106
0,0,766107
0,0,766108
0,0,766110
0,0,766111
0,0,766118
0,0,767001
0,0,767002
0,0,767016
0,0,767017
0,0,767018
0,0,767019
0,0,767020
0,0,767021
0,0,767022
0,0,767023
0,0,767024
0,0,767025
0,0,767026
0,0,767027
0,0,767028
0,0,767029
0,0,767030
0,0,767032
0,0,767033
0,0,767035
0,0,767037
0,0,767038
0,0,767039
0,0,767040
0,0,767041
0,0,767042
0,0,767045
0,0,767046
0,0,767048
0,0,767060
0,0,767061
0,0,767062
0,0,767065
0,0,767066
0,0,767067
0,0,767068
0,0,767070
0,0,767071
0,0,768001
0,0,768002
0,0,768003
0,0,768004
0,0,768005
0,0,768006
0,0,768016
0,0,768017
0,0,768018
0,0,768019
0,0,768020
0,0,768025
0,0,768026
0,0,768027
0,0,768028
0,0,768029
0,0,768030
0,0,768031
0,0,768032
0,0,768033
0,0,768034
0,0,768035
0,0,768036
0,0,768037
0,0,768038
0,0,768039
0,0,768040
0,0,768042
0,0,768045
0,0,768048
0,0,768049
0,0,768050
0,0,768052
0,0,768102
0,0,768103
0,0,768104
0,0,768105
0,0,768106
0,0,768107
0,0,768108
0,0,768109
0,0,768110
0,0,768111
0,0,768112
0,0,768113
0,0,768115
0,0,768118
0,0,768119
0,0,768121
0,0,768200
0,0,768201
0,0,768202
0,0,768203
0,0,768204
0,0,768211
0,0,768212
0,0,768213
0,0,768214
0,0,768215
0,0,768216
0,0,768217
0,0,768218
0,0,768219
0,0,768220
0,0,768221
0,0,768222
0,0,768224
0,0,768225
0,0,768226
0,0,768227
0,0,768228
0,0,768233
0,0,768234
0,0,769001
0,0,769002
0,0,769003
0,0,769004
0,0,769005
0,0,769006
0,0,769007
0,0,769008
0,0,769009
0,0,769010
0,0,769011
0,0,769012
0,0,769013
0,0,769014
0,0,769015
0,0,769016
0,0,769042
0,0,769043
0,0,770001
0,0,770002
0,0,770011
0,0,770012
0,0,770013
0,0,770014
0,0,770015
0,0,770016
0,0,770017
0,0,770018
0,0,770019
0,0,770020
0,0,770021
0,0,770022
0,0,770023
0,0,770024
0,0,770031
0,0,770032
0,0,770033
0,0,770034
0,0,770035
0,0,770036
0,0,770037
0,0,770038
0,0,770039
0,0,770040
0,0,770041
0,0,770042
0,0,770043
0,0,770044
0,0,770046
0,0,770048
0,0,770051
0,0,770052
0,0,770070
0,0,770072
0,0,770073
0,0,770074
0,0,770075
0,0,770076
0,0,781001
0,0,781003
0,0,781004
0,0,781005
0,0,781006
0,0,781007
0,0,781008
0,0,781009
0,0,781010
0,0,781011
0,0,781012
0,0,781013
0,0,781014
0,0,781015
0,0,781016
0,0,781017
0,0,781018
0,0,781019
0,0,781020
0,0,781021
0,0,781022
0,0,781023
0,0,781024
0,0,781025
0,0,781026
0,0,781027
0,0,781028
0,0,781029
0,0,781030
0,0,781031
0,0,781032
0,0,781034
0,0,781035
0,0,781036
0,0,781037
0,0,781038
0,0,781039
0,0,781040
0,0,781101
0,0,781102
0,0,781103
0,0,781104
0,0,781120
0,0,781121
0,0,781122
0,0,781123
0,0,781124
0,0,781125
0,0,781126
0,0,781127
0,0,781128
0,0,781129
0,0,781131
0,0,781132
0,0,781134
0,0,781135
0,0,781136
0,0,781137
0,0,781138
0,0,781141
0,0,781150
0,0,781171
0,0,781301
0,0,781302
0,0,781303
0,0,781304
0,0,781305
0,0,781306
0,0,781307
0,0,781308
0,0,781309
0,0,781310
0,0,781311
0,0,781312
0,0,781313
0,0,781314
0,0,781315
0,0,781316
0,0,781317
0,0,781318
0,0,781319
0,0,781321
0,0,781325
0,0,781326
0,0,781327
0,0,781328
0,0,781329
0,0,781330
0,0,781333
0,0,781334
0,0,781335
0,0,781337
0,0,781338
0,0,781339
0,0,781340
0,0,781341
0,0,781343
0,0,781344
0,0,781346
0,0,781347
0,0,781348
0,0,781349
0,0,781350
0,0,781351
0,0,781352
0,0,781353
0,0,781354
0,0,781355
0,0,781360
0,0,781364
0,0,781365
0,0,781366
0,0,781367
0,0,781368
0,0,781369
0,0,781370
0,0,781371
0,0,781372
0,0,781373
0,0,781374
0,0,781375
0,0,781376
0,0,781377
0,0,781378
0,0,781380
0,0,781381
0,0,781382
0,0,782001
0,0,782002
0,0,782003
0,0,782101
0,0,782102
0,0,782103
0,0,782104
0,0,782105
0,0,782106
0,0,782120
0,0,782121
0,0,782122
0,0,782123
0,0,782124
0,0,782125
0,0,782126
0,0,782127
0,0,782135
0,0,782136
0,0,782137
0,0,782138
0,0,782139
0,0,782140
0,0,782141
0,0,782142
0,0,782143
0,0,782144
0,0,782401
0,0,782402
0,0,782403
0,0,782410
0,0,782411
0,0,782412
0,0,782413
0,0,782425
0,0,782426
0,0,782427
0,0,782428
0,0,782429
0,0,782435
0,0,782439
0,0,782440
0,0,782441
0,0,782442
0,0,782445
0,0,782446
0,0,782447
0,0,782448
0,0,782450
0,0,782460
0,0,782461
0,0,782462
0,0,782470
0,0,782480
0,0,782481
0,0,782482
0,0,782485
0,0,782486
0,0,782490
0,0,783101
0,0,783120
0,0,783122
0,0,783123
0,0,783124
0,0,783125
0,0,783126
0,0,783127
0,0,783128
0,0,783129
0,0,783130
0,0,783131
0,0,783132
0,0,783133
0,0,783134
0,0,783135
0,0,783301
0,0,783323
0,0,783324
0,0,783325
0,0,783330
0,0,783331
0,0,783332
0,0,783333
0,0,783334
0,0,783335
0,0,783336
0,0,783337
0,0,783339
0,0,783345
0,0,783346
0,0,783347
0,0,783348
0,0,783349
0,0,783350
0,0,783354
0,0,783360
0,0,783361
0,0,783369
0,0,783370
0,0,783371
0,0,783372
0,0,783373
0,0,783375
0,0,783376
0,0,783380
0,0,783381
0,0,783382
0,0,783383
0,0,783384
0,0,783385
0,0,783388
0,0,783389
0,0,783390
0,0,783391
0,0,783392
0,0,783393
0,0,783394
0,0,784001
0,0,784025
0,0,784026
0,0,784027
0,0,784028
0,0,784101
0,0,784102
0,0,784103
0,0,784104
0,0,784105
0,0,784110
0,0,784111
0,0,784112
0,0,784113
0,0,784114
0,0,784115
0,0,784116
0,0,784117
0,0,784125
0,0,784144
0,0,784145
0,0,784146
0,0,784147
0,0,784148
0,0,784149
0,0,784150
0,0,784153
0,0,784154
0,0,784160
0,0,784161
0,0,784163
0,0,784164
0,0,784165
0,0,784166
0,0,784167
0,0,784168
0,0,784169
0,0,784170
0,0,784171
0,0,784172
0,0,784173
0,0,784174
0,0,784175
0,0,784176
0,0,784177
0,0,784178
0,0,784179
0,0,784180
0,0,784182
0,0,784184
0,0,784189
0,0,784190
0,0,784501
0,0,784502
0,0,784504
0,0,784505
0,0,784506
0,0,784507
0,0,784508
0,0,784509
0,0,784510
0,0,784513
0,0,784514
0,0,784521
0,0,784522
0,0,784523
0,0,784524
0,0,784525
0,0,784526
0,0,784527
0,0,784528
0,0,784529
0,0,785001
0,0,785004
0,0,785006
0,0,785007
0,0,785008
0,0,785009
0,0,785010
0,0,785013
0,0,785014
0,0,785015
0,0,785101
0,0,785102
0,0,785104
0,0,785105
0,0,785106
0,0,785107
0,0,785108
0,0,785110
0,0,785111
0,0,785112
0,0,785601
0,0,785602
0,0,785603
0,0,785609
0,0,785610
0,0,785611
0,0,785612
0,0,785613
0,0,785614
0,0,785615
0,0,785616
0,0,785618
0,0,785619
0,0,785621
0,0,785622
0,0,785625
0,0,785626
0,0,785630
0,0,785631
0,0,785632
0,0,785633
0,0,785634
0,0,785635
0,0,785636
0,0,785640
0,0,785661
0,0,785662
0,0,785663
0,0,785664
0,0,785665
0,0,785666
0,0,785667
0,0,785669
0,0,785670
0,0,785671
0,0,785672
0,0,785673
0,0,785674
0,0,785675
0,0,785676
0,0,785680
0,0,785681
0,0,785682
0,0,785683
0,0,785684
0,0,785685
0,0,785686
0,0,785687
0,0,785688
0,0,785689
0,0,785690
0,0,785691
0,0,785692
0,0,785693
0,0,785696
0,0,785697
0,0,785698
0,0,785699
0,0,785700
0,0,785701
0,0,785702
0,0,785703
0,0,785704
0,0,785705
0,0,786001
0,0,786002
0,0,786003
0,0,786004
0,0,786005
0,0,786006
0,0,786007
0,0,786008
0,0,786010
0,0,786012
0,0,786101
0,0,786102
0,0,786103
0,0,786125
0,0,786126
0,0,786145
0,0,786146
0,0,786147
0,0,786148
0,0,786150
0,0,786151
0,0,786152
0,0,786153
0,0,786154
0,0,786155
0,0,786156
0,0,786157
0,0,786158
0,0,786159
0,0,786160
0,0,786170
0,0,786171
0,0,786173
0,0,786174
0,0,786179
0,0,786181
0,0,786182
0,0,786183
0,0,786184
0,0,786187
0,0,786188
0,0,786189
0,0,786190
0,0,786191
0,0,786192
0,0,786601
0,0,786602
0,0,786610
0,0,786611
0,0,786612
0,0,786613
0,0,786614
0,0,786621
0,0,786622
0,0,786623
0,0,786692
0,0,787001
0,0,787023
0,0,787026
0,0,787031
0,0,787032
0,0,787033
0,0,787034
0,0,787035
0,0,787051
0,0,787052
0,0,787053
0,0,787054
0,0,787055
0,0,787056
0,0,787057
0,0,787058
0,0,787059
0,0,787060
0,0,787061
0,0,787110
0,0,788001
0,0,788002
0,0,788003
0,0,788004
0,0,788005
0,0,788006
0,0,788007
0,0,788009
0,0,788010
0,0,788011
0,0,788013
0,0,788014
0,0,788015
0,0,788025
0,0,788026
0,0,788030
0,0,788031
0,0,788098
0,0,788099
0,0,788101
0,0,788102
0,0,788103
0,0,788104
0,0,788106
0,0,788107
0,0,788108
0,0,788109
0,0,788110
0,0,788111
0,0,788112
0,0,788113
0,0,788114
0,0,788115
0,0,788116
0,0,788117
0,0,788118
0,0,788119
0,0,788120
0,0,788121
0,0,788123
0,0,788126
0,0,788127
0,0,788150
0,0,788151
0,0,788152
0,0,788155
0,0,788156
0,0,788160
0,0,788161
0,0,788162
0,0,788163
0,0,788164
0,0,788165
0,0,788166
0,0,788168
0,0,788701
0,0,788709
0,0,788710
0,0,788711
0,0,788712
0,0,788713
0,0,788719
0,0,788720
0,0,788722
0,0,788723
0,0,788724
0,0,788725
0,0,788726
0,0,788727
0,0,788728
0,0,788733
0,0,788734
0,0,788735
0,0,788736
0,0,788737
0,0,788781
0,0,788801
0,0,788802
0,0,788803
0,0,788804
0,0,788805
0,0,788806
0,0,788815
0,0,788816
0,0,788817
0,0,788818
0,0,788819
0,0,788820
0,0,788830
0,0,788831
0,0,788832
0,0,788931
0,0,790001
0,0,790002
0,0,790003
0,0,790101
0,0,790102
0,0,790103
0,0,790104
0,0,790105
0,0,790106
0,0,790114
0,0,790116
0,0,791001
0,0,791002
0,0,791003
0,0,791101
0,0,791102
0,0,791103
0,0,791104
0,0,791105
0,0,791109
0,0,791110
0,0,791111
0,0,791112
0,0,791113
0,0,791118
0,0,791119
0,0,791120
0,0,791121
0,0,791122
0,0,791123
0,0,791125
0,0,792001
0,0,792055
0,0,792056
0,0,792101
0,0,792102
0,0,792103
0,0,792104
0,0,792105
0,0,792110
0,0,792111
0,0,792120
0,0,792121
0,0,792122
0,0,792123
0,0,792129
0,0,792130
0,0,792131
0,0,793001
0,0,793002
0,0,793003
0,0,793004
0,0,793005
0,0,793006
0,0,793007
0,0,793008
0,0,793009
0,0,793010
0,0,793011
0,0,793012
0,0,793014
0,0,793015
0,0,793016
0,0,793017
0,0,793018
0,0,793019
0,0,793021
0,0,793022
0,0,793101
0,0,793102
0,0,793103
0,0,793104
0,0,793105
0,0,793106
0,0,793107
0,0,793108
0,0,793109
0,0,793110
0,0,793111
0,0,793112
0,0,793113
0,0,793114
0,0,793115
0,0,793119
0,0,793120
0,0,793121
0,0,793122
0,0,793123
0,0,793150
0,0,793151
0,0,793160
0,0,793200
0,0,793210
0,0,794001
0,0,794002
0,0,794005
0,0,794101
0,0,794102
0,0,794103
0,0,794104
0,0,794105
0,0,794106
0,0,794107
0,0,794108
0,0,794109
0,0,794110
0,0,794111
0,0,794112
0,0,794114
0,0,794115
0,0,795001
0,0,795002
0,0,795003
0,0,795004
0,0,795005
0,0,795007
0,0,795008
0,0,795009
0,0,795010
0,0,795015
0,0,795101
0,0,795102
0,0,795103
0,0,795104
0,0,795106
0,0,795107
0,0,795112
0,0,795113
0,0,795114
0,0,795115
0,0,795116
0,0,795117
0,0,795118
0,0,795122
0,0,795124
0,0,795125
0,0,795126
0,0,795127
0,0,795128
0,0,795129
0,0,795130
0,0,795131
0,0,795132
0,0,795133
0,0,795134
0,0,795135
0,0,795136
0,0,795138
0,0,795139
0,0,795140
0,0,795141
0,0,795142
0,0,795143
0,0,795144
0,0,795145
0,0,795146
0,0,795147
0,0,795148
0,0,795149
0,0,795150
0,0,795159
0,0,796001
0,0,796004
0,0,796005
0,0,796007
0,0,796008
0,0,796009
0,0,796012
0,0,796014
0,0,796015
0,0,796017
0,0,796070
0,0,796081
0,0,796082
0,0,796091
0,0,796101
0,0,796111
0,0,796161
0,0,796181
0,0,796186
0,0,796190
0,0,796261
0,0,796290
0,0,796310
0,0,796320
0,0,796321
0,0,796370
0,0,796410
0,0,796421
0,0,796431
0,0,796441
0,0,796471
0,0,796501
0,0,796571
0,0,796581
0,0,796691
0,0,796701
0,0,796710
0,0,796730
0,0,796751
0,0,796770
0,0,796891
0,0,796901
0,0,797001
0,0,797002
0,0,797003
0,0,797004
0,0,797021
0,0,797099
0,0,797101
0,0,797103
0,0,797104
0,0,797105
0,0,797106
0,0,797107
0,0,797108
0,0,797109
0,0,797110
0,0,797111
0,0,797112
0,0,797113
0,0,797114
0,0,797115
0,0,797116
0,0,797117
0,0,797118
0,0,797120
0,0,798601
0,0,798602
0,0,798603
0,0,798604
0,0,798611
0,0,798612
0,0,798613
0,0,798614
0,0,798615
0,0,798616
0,0,798618
0,0,798620
0,0,798621
0,0,798622
0,0,798623
0,0,798625
0,0,798627
0,0,799001
0,0,799002
0,0,799003
0,0,799004
0,0,799005
0,0,799006
0,0,799007
0,0,799008
0,0,799009
0,0,799010
0,0,799011
0,0,799012
0,0,799013
0,0,799014
0,0,799015
0,0,799022
0,0,799035
0,0,799045
0,0,799046
0,0,799101
0,0,799102
0,0,799103
0,0,799104
0,0,799105
0,0,799114
0,0,799115
0,0,799120
0,0,799125
0,0,799130
0,0,799131
0,0,799132
0,0,799141
0,0,799142
0,0,799143
0,0,799144
0,0,799145
0,0,799150
0,0,799153
0,0,799155
0,0,799156
0,0,799157
0,0,799201
0,0,799202
0,0,799203
0,0,799204
0,0,799205
0,0,799207
0,0,799210
0,0,799211
0,0,799212
0,0,799250
0,0,799251
0,0,799253
0,0,799254
0,0,799256
0,0,799260
0,0,799261
0,0,799262
0,0,799263
0,0,799264
0,0,799266
0,0,799269
0,0,799270
0,0,799271
0,0,799273
0,0,799275
0,0,799277
0,0,799278
0,0,799279
0,0,799280
0,0,799281
0,0,799282
0,0,799284
0,0,799285
0,0,799286
0,0,799287
0,0,799288
0,0,799289
0,0,799290
0,0,800001
0,0,800002
0,0,800003
0,0,800004
0,0,800005
0,0,800006
0,0,800007
0,0,800008
0,0,800009
0,0,800010
0,0,800011
0,0,800012
0,0,800013
0,0,800014
0,0,800015
0,0,800016
0,0,800017
0,0,800018
0,0,800019
0,0,800020
0,0,800021
0,0,800022
0,0,800023
0,0,800024
0,0,800025
0,0,800026
0,0,800027
0,0,800028
0,0,800030
0,0,801102
0,0,801103
0,0,801104
0,0,801105
0,0,801108
0,0,801109
0,0,801110
0,0,801111
0,0,801112
0,0,801113
0,0,801301
0,0,801302
0,0,801303
0,0,801304
0,0,801305
0,0,801306
0,0,801307
0,0,801501
0,0,801503
0,0,801505
0,0,801506
0,0,801507
0,0,802101
0,0,802102
0,0,802103
0,0,802111
0,0,802112
0,0,802113
0,0,802114
0,0,802115
0,0,802116
0,0,802117
0,0,802118
0,0,802119
0,0,802120
0,0,802122
0,0,802123
0,0,802125
0,0,802126
0,0,802127
0,0,802128
0,0,802129
0,0,802130
0,0,802131
0,0,802132
0,0,802133
0,0,802134
0,0,802135
0,0,802136
0,0,802152
0,0,802154
0,0,802155
0,0,802156
0,0,802157
0,0,802158
0,0,802159
0,0,802160
0,0,802161
0,0,802162
0,0,802163
0,0,802164
0,0,802165
0,0,802166
0,0,802183
0,0,802201
0,0,802202
0,0,802203
0,0,802204
0,0,802205
0,0,802206
0,0,802207
0,0,802208
0,0,802209
0,0,802210
0,0,802211
0,0,802212
0,0,802213
0,0,802214
0,0,802215
0,0,802216
0,0,802217
0,0,802218
0,0,802219
0,0,802220
0,0,802221
0,0,802222
0,0,802223
0,0,802226
0,0,802301
0,0,802302
0,0,802311
0,0,802312
0,0,802313
0,0,802314
0,0,802316
0,0,802351
0,0,802352
0,0,803101
0,0,803107
0,0,803108
0,0,803109
0,0,803110
0,0,803111
0,0,803113
0,0,803114
0,0,803115
0,0,803116
0,0,803117
0,0,803118
0,0,803119
0,0,803120
0,0,803121
0,0,803201
0,0,803202
0,0,803211
0,0,803212
0,0,803213
0,0,803214
0,0,803215
0,0,803216
0,0,803221
0,0,803301
0,0,803302
0,0,803303
0,0,803306
0,0,803307
0,0,804401
0,0,804402
0,0,804403
0,0,804404
0,0,804405
0,0,804406
0,0,804407
0,0,804408
0,0,804417
0,0,804418
0,0,804419
0,0,804420
0,0,804421
0,0,804422
0,0,804423
0,0,804424
0,0,804425
0,0,804426
0,0,804427
0,0,804428
0,0,804429
0,0,804430
0,0,804432
0,0,804434
0,0,804435
0,0,804451
0,0,804452
0,0,804453
0,0,804454
0,0,805101
0,0,805102
0,0,805103
0,0,805104
0,0,805105
0,0,805106
0,0,805107
0,0,805108
0,0,805109
0,0,805110
0,0,805111
0,0,805112
0,0,805113
0,0,805121
0,0,805122
0,0,805123
0,0,805124
0,0,805125
0,0,805126
0,0,805127
0,0,805128
0,0,805129
0,0,805130
0,0,805131
0,0,805132
0,0,805133
0,0,805135
0,0,805141
0,0,805236
0,0,811101
0,0,811102
0,0,811103
0,0,811104
0,0,811105
0,0,811106
0,0,811107
0,0,811112
0,0,811201
0,0,811202
0,0,811211
0,0,811212
0,0,811213
0,0,811214
0,0,811301
0,0,811302
0,0,811303
0,0,811304
0,0,811305
0,0,811307
0,0,811308
0,0,811309
0,0,811310
0,0,811311
0,0,811312
0,0,811313
0,0,811314
0,0,811315
0,0,811316
0,0,811317
0,0,812001
0,0,812002
0,0,812003
0,0,812004
0,0,812005
0,0,812006
0,0,812007
0,0,813101
0,0,813102
0,0,813103
0,0,813104
0,0,813105
0,0,813106
0,0,813107
0,0,813108
0,0,813109
0,0,813110
0,0,813113
0,0,813201
0,0,813202
0,0,813203
0,0,813204
0,0,813205
0,0,813206
0,0,813207
0,0,813208
0,0,813209
0,0,813210
0,0,813211
0,0,813212
0,0,813213
0,0,813214
0,0,813221
0,0,813222
0,0,814101
0,0,814102
0,0,814103
0,0,814110
0,0,814111
0,0,814112
0,0,814113
0,0,814114
0,0,814115
0,0,814116
0,0,814118
0,0,814119
0,0,814120
0,0,814131
0,0,814133
0,0,814141
0,0,814142
0,0,814143
0,0,814144
0,0,814145
0,0,814146
0,0,814147
0,0,814148
0,0,814149
0,0,814150
0,0,814151
0,0,814152
0,0,814153
0,0,814154
0,0,814155
0,0,814156
0,0,814157
0,0,814158
0,0,814160
0,0,814165
0,0,814166
0,0,814167
0,0,815301
0,0,815302
0,0,815311
0,0,815312
0,0,815313
0,0,815314
0,0,815315
0,0,815316
0,0,815317
0,0,815318
0,0,815351
0,0,815352
0,0,815353
0,0,815354
0,0,815355
0,0,815357
0,0,815359
0,0,816101
0,0,816102
0,0,816103
0,0,816104
0,0,816105
0,0,816106
0,0,816107
0,0,816108
0,0,816109
0,0,816110
0,0,816115
0,0,816116
0,0,816117
0,0,816118
0,0,816120
0,0,816129
0,0,821101
0,0,821102
0,0,821103
0,0,821104
0,0,821105
0,0,821106
0,0,821107
0,0,821108
0,0,821109
0,0,821110
0,0,821111
0,0,821112
0,0,821113
0,0,821115
0,0,821301
0,0,821302
0,0,821303
0,0,821304
0,0,821305
0,0,821306
0,0,821307
0,0,821308
0,0,821309
0,0,821310
0,0,821311
0,0,821312
0,0,822101
0,0,822102
0,0,822110
0,0,822111
0,0,822112
0,0,822113
0,0,822114
0,0,822115
0,0,822116
0,0,822117
0,0,822118
0,0,822119
0,0,822120
0,0,822121
0,0,822122
0,0,822123
0,0,822124
0,0,822125
0,0,822126
0,0,822128
0,0,822129
0,0,822131
0,0,822132
0,0,822133
0,0,822134
0,0,823001
0,0,823002
0,0,823003
0,0,823004
0,0,823005
0,0,823311
0,0,824101
0,0,824102
0,0,824103
0,0,824111
0,0,824112
0,0,824113
0,0,824114
0,0,824115
0,0,824116
0,0,824118
0,0,824120
0,0,824121
0,0,824122
0,0,824123
0,0,824124
0,0,824125
0,0,824127
0,0,824129
0,0,824143
0,0,824201
0,0,824202
0,0,824203
0,0,824205
0,0,824206
0,0,824207
0,0,824208
0,0,824209
0,0,824210
0,0,824211
0,0,824216
0,0,824217
0,0,824219
0,0,824220
0,0,824221
0,0,824231
0,0,824232
0,0,824233
0,0,824234
0,0,824235
0,0,824236
0,0,824237
0,0,824301
0,0,824302
0,0,824303
0,0,825101
0,0,825102
0,0,825103
0,0,825106
0,0,825108
0,0,825109
0,0,825132
0,0,825167
0,0,825301
0,0,825302
0,0,825303
0,0,825311
0,0,825312
0,0,825313
0,0,825314
0,0,825315
0,0,825316
0,0,825317
0,0,825318
0,0,825319
0,0,825320
0,0,825321
0,0,825322
0,0,825323
0,0,825324
0,0,825325
0,0,825326
0,0,825329
0,0,825330
0,0,825336
0,0,825401
0,0,825402
0,0,825403
0,0,825404
0,0,825405
0,0,825406
0,0,825407
0,0,825408
0,0,825409
0,0,825410
0,0,825411
0,0,825412
0,0,825413
0,0,825418
0,0,825421
0,0,826001
0,0,826003
0,0,826004
0,0,826005
0,0,826006
0,0,827001
0,0,827003
0,0,827004
0,0,827006
0,0,827009
0,0,827010
0,0,827012
0,0,827013
0,0,827014
0,0,827302
0,0,828101
0,0,828103
0,0,828104
0,0,828105
0,0,828106
0,0,828107
0,0,828108
0,0,828109
0,0,828110
0,0,828111
0,0,828112
0,0,828113
0,0,828114
0,0,828115
0,0,828116
0,0,828117
0,0,828119
0,0,828120
0,0,828121
0,0,828122
0,0,828123
0,0,828124
0,0,828125
0,0,828126
0,0,828127
0,0,828128
0,0,828129
0,0,828130
0,0,828131
0,0,828132
0,0,828133
0,0,828134
0,0,828135
0,0,828142
0,0,828201
0,0,828202
0,0,828203
0,0,828204
0,0,828205
0,0,828206
0,0,828207
0,0,828301
0,0,828302
0,0,828303
0,0,828304
0,0,828305
0,0,828306
0,0,828307
0,0,828308
0,0,828309
0,0,828401
0,0,828402
0,0,828403
0,0,828404
0,0,829101
0,0,829102
0,0,829103
0,0,829104
0,0,829105
0,0,829106
0,0,829107
0,0,829108
0,0,829109
0,0,829110
0,0,829111
0,0,829112
0,0,829113
0,0,829114
0,0,829116
0,0,829117
0,0,829118
0,0,829119
0,0,829121
0,0,829122
0,0,829123
0,0,829124
0,0,829125
0,0,829126
0,0,829127
0,0,829128
0,0,829130
0,0,829131
0,0,829132
0,0,829133
0,0,829134
0,0,829135
0,0,829143
0,0,829144
0,0,829149
0,0,829150
0,0,829201
0,0,829202
0,0,829203
0,0,829204
0,0,829205
0,0,829206
0,0,829207
0,0,829208
0,0,829209
0,0,829210
0,0,829301
0,0,831001
0,0,831002
0,0,831003
0,0,831004
0,0,831005
0,0,831006
0,0,831007
0,0,831009
0,0,831010
0,0,831011
0,0,831012
0,0,831013
0,0,831014
0,0,831015
0,0,831016
0,0,831017
0,0,831018
0,0,831019
0,0,831020
0,0,832101
0,0,832102
0,0,832103
0,0,832104
0,0,832105
0,0,832106
0,0,832107
0,0,832108
0,0,832109
0,0,832110
0,0,832111
0,0,832112
0,0,832301
0,0,832302
0,0,832303
0,0,832304
0,0,832401
0,0,832402
0,0,832403
0,0,832404
0,0,833101
0,0,833102
0,0,833103
0,0,833104
0,0,833105
0,0,833106
0,0,833201
0,0,833202
0,0,833203
0,0,833204
0,0,833212
0,0,833213
0,0,833214
0,0,833215
0,0,833216
0,0,833217
0,0,833218
0,0,833219
0,0,833220
0,0,833221
0,0,833222
0,0,833223
0,0,834001
0,0,834002
0,0,834003
0,0,834004
0,0,834005
0,0,834006
0,0,834008
0,0,834009
0,0,834010
0,0,835101
0,0,835102
0,0,835103
0,0,835201
0,0,835202
0,0,835203
0,0,835204
0,0,835205
0,0,835206
0,0,835207
0,0,835208
0,0,835209
0,0,835210
0,0,835211
0,0,835212
0,0,835213
0,0,835214
0,0,835215
0,0,835216
0,0,835217
0,0,835218
0,0,835219
0,0,835220
0,0,835221
0,0,835222
0,0,835223
0,0,835224
0,0,835225
0,0,835226
0,0,835227
0,0,835228
0,0,835229
0,0,835230
0,0,835231
0,0,835232
0,0,835233
0,0,835234
0,0,835235
0,0,835301
0,0,835302
0,0,835303
0,0,835325
0,0,841101
0,0,841201
0,0,841202
0,0,841203
0,0,841204
0,0,841205
0,0,841206
0,0,841207
0,0,841208
0,0,841209
0,0,841210
0,0,841211
0,0,841212
0,0,841213
0,0,841214
0,0,841215
0,0,841216
0,0,841217
0,0,841218
0,0,841219
0,0,841220
0,0,841221
0,0,841222
0,0,841223
0,0,841224
0,0,841225
0,0,841226
0,0,841227
0,0,841231
0,0,841232
0,0,841233
0,0,841234
0,0,841235
0,0,841236
0,0,841237
0,0,841238
0,0,841239
0,0,841240
0,0,841241
0,0,841242
0,0,841243
0,0,841244
0,0,841245
0,0,841286
0,0,841287
0,0,841301
0,0,841302
0,0,841305
0,0,841311
0,0,841312
0,0,841313
0,0,841316
0,0,841401
0,0,841402
0,0,841403
0,0,841404
0,0,841405
0,0,841406
0,0,841407
0,0,841408
0,0,841409
0,0,841410
0,0,841411
0,0,841412
0,0,841413
0,0,841414
0,0,841415
0,0,841416
0,0,841417
0,0,841418
0,0,841419
0,0,841420
0,0,841421
0,0,841422
0,0,841423
0,0,841424
0,0,841425
0,0,841426
0,0,841427
0,0,841428
0,0,841434
0,0,841435
0,0,841436
0,0,841437
0,0,841438
0,0,841439
0,0,841440
0,0,841441
0,0,841442
0,0,841443
0,0,841446
0,0,841460
0,0,841501
0,0,841502
0,0,841503
0,0,841504
0,0,841505
0,0,841506
0,0,841507
0,0,841508
0,0,841509
0,0,842001
0,0,842002
0,0,842003
0,0,842004
0,0,842005
0,0,843101
0,0,843102
0,0,843103
0,0,843104
0,0,843105
0,0,843106
0,0,843107
0,0,843108
0,0,843109
0,0,843110
0,0,843111
0,0,843112
0,0,843113
0,0,843114
0,0,843115
0,0,843116
0,0,843117
0,0,843118
0,0,843119
0,0,843120
0,0,843121
0,0,843122
0,0,843123
0,0,843124
0,0,843125
0,0,843126
0,0,843127
0,0,843128
0,0,843129
0,0,843130
0,0,843301
0,0,843302
0,0,843311
0,0,843312
0,0,843313
0,0,843314
0,0,843315
0,0,843316
0,0,843317
0,0,843318
0,0,843319
0,0,843320
0,0,843321
0,0,843322
0,0,843323
0,0,843324
0,0,843325
0,0,843326
0,0,843327
0,0,843328
0,0,843329
0,0,843330
0,0,843331
0,0,843332
0,0,843333
0,0,843334
0,0,843351
0,0,843360
0,0,844101
0,0,844102
0,0,844103
0,0,844111
0,0,844112
0,0,844113
0,0,844114
0,0,844115
0,0,844116
0,0,844117
0,0,844118
0,0,844119
0,0,844120
0,0,844121
0,0,844122
0,0,844123
0,0,844124
0,0,844125
0,0,844126
0,0,844127
0,0,844128
0,0,844501
